domain,severity,issue_type,fund_id,field,source_column,db_column,source_value,db_value,difference,recommendation
fund_aum,review,numeric_change_candidate,112260,benchmark_aum,AUM(원),benchmark_aum,5814115748,5825106596,-10990848,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112260,invested_equity_won,Equity 총액(원).1,invested_equity_won,5814115748,5825106596,-10990848,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112260,invested_aum,AUM(원).1,invested_aum,5814115748,5825106596,-10990848,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112267,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112267,equity_won,Equity 총액(원),equity_won,86576702000,84640674000,1936028000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112267,benchmark_aum,AUM(원),benchmark_aum,86576702000,84640674000,1936028000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112268,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112268,loan_won,Loan 총액(원),loan_won,44082808038,43234853496,847954542,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112268,benchmark_aum,AUM(원),benchmark_aum,55048825687,54200871145,847954542,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112269,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112269,equity_won,Equity 총액(원),equity_won,21503839200,21022970400,480868800,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112269,benchmark_aum,AUM(원),benchmark_aum,21503839200,21022970400,480868800,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112270,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112273,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112273,equity_won,Equity 총액(원),equity_won,88765956000,87541746000,1224210000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112273,benchmark_aum,AUM(원),benchmark_aum,88765956000,87541746000,1224210000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112278,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112278,loan_won,Loan 총액(원),loan_won,74287882700,73191725900,1096156800,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112278,benchmark_aum,AUM(원),benchmark_aum,154991448700,153895291900,1096156800,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112278,invested_loan_won,Loan 총액(원).1,invested_loan_won,74287882700,73191725900,1096156800,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112278,invested_aum,AUM(원).1,invested_aum,154991448700,153895291900,1096156800,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112287,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112290,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112290,deposit_won,기준일자 임대보증금(원),deposit_won,11553011475,11555011475,-2000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112290,benchmark_aum,AUM(원),benchmark_aum,296122833619,296124833619,-2000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112290,invested_deposit_won,기준일자 임대보증금(원).1,invested_deposit_won,11553011475,11555011475,-2000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112290,invested_aum,AUM(원).1,invested_aum,296122833619,296124833619,-2000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112299,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112303,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112303,equity_won,Equity 총액(원),equity_won,75748000000,73890400000,1857600000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112303,benchmark_aum,AUM(원),benchmark_aum,75748000000,73890400000,1857600000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112303,invested_equity_won,Equity 총액(원).1,invested_equity_won,7231767973,7195006844,36761129,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112303,invested_aum,AUM(원).1,invested_aum,7231767973,7195006844,36761129,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112305,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112310,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112324,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112324,loan_won,Loan 총액(원),loan_won,49287656516,48575479959,712176557,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112324,benchmark_aum,AUM(원),benchmark_aum,84967238516,84255061959,712176557,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112324,invested_loan_won,Loan 총액(원).1,invested_loan_won,49287656516,48575479959,712176557,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112324,invested_aum,AUM(원).1,invested_aum,84967238516,84255061959,712176557,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112325,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112325,loan_won,Loan 총액(원),loan_won,379300661014,373819997942,5480663072,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112325,benchmark_aum,AUM(원),benchmark_aum,602955955014,597475291942,5480663072,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112325,invested_loan_won,Loan 총액(원).1,invested_loan_won,379300661014,373819997942,5480663072,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112325,invested_aum,AUM(원).1,invested_aum,602955955014,597475291942,5480663072,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112333,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112333,equity_won,Equity 총액(원),equity_won,153750940277,125277366581,28473573696,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112333,loan_won,Loan 총액(원),loan_won,158631080000,156043160000,2587920000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112333,benchmark_aum,AUM(원),benchmark_aum,312382020277,281320526581,31061493696,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112333,invested_equity_won,Equity 총액(원).1,invested_equity_won,153750940277,125277366581,28473573696,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112333,invested_loan_won,Loan 총액(원).1,invested_loan_won,158631080000,156043160000,2587920000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112333,invested_aum,AUM(원).1,invested_aum,312382020277,281320526581,31061493696,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112338,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112338,loan_won,Loan 총액(원),loan_won,113622000000,110835600000,2786400000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112338,benchmark_aum,AUM(원),benchmark_aum,256882000000,254095600000,2786400000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112338,invested_loan_won,Loan 총액(원).1,invested_loan_won,113622000000,110835600000,2786400000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112338,invested_aum,AUM(원).1,invested_aum,256882000000,254095600000,2786400000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112341,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112347,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112347,equity_won,Equity 총액(원),equity_won,87831500000,86535500000,1296000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112347,benchmark_aum,AUM(원),benchmark_aum,87831500000,86535500000,1296000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112350,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112355,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112355,equity_won,Equity 총액(원),equity_won,690851840000,685239680000,5612160000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112355,benchmark_aum,AUM(원),benchmark_aum,690851840000,685239680000,5612160000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112361,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112361,loan_won,Loan 총액(원),loan_won,108736254000,106069669200,2666584800,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112361,benchmark_aum,AUM(원),benchmark_aum,165414410771,162747825971,2666584800,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112361,invested_loan_won,Loan 총액(원).1,invested_loan_won,108736254000,106069669200,2666584800,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112361,invested_aum,AUM(원).1,invested_aum,165414410771,162747825971,2666584800,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112362,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112362,loan_won,Loan 총액(원),loan_won,53430745500,52120440900,1310304600,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112362,benchmark_aum,AUM(원),benchmark_aum,85491541000,84181236400,1310304600,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112362,invested_loan_won,Loan 총액(원).1,invested_loan_won,53430745500,52120440900,1310304600,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112362,invested_aum,AUM(원).1,invested_aum,85491541000,84181236400,1310304600,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112365,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112368,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112374,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112375,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112380,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112383,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112408,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112408,equity_won,Equity 총액(원),equity_won,45237000000,44499000000,738000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112408,benchmark_aum,AUM(원),benchmark_aum,45237000000,44499000000,738000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112409,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112409,equity_won,Equity 총액(원),equity_won,150790000000,148330000000,2460000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112409,benchmark_aum,AUM(원),benchmark_aum,150790000000,148330000000,2460000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112410,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112411,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112411,equity_won,Equity 총액(원),equity_won,241264000000,237328000000,3936000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112411,benchmark_aum,AUM(원),benchmark_aum,241264000000,237328000000,3936000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112413,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112413,equity_won,Equity 총액(원),equity_won,150790000000,148330000000,2460000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112413,benchmark_aum,AUM(원),benchmark_aum,150790000000,148330000000,2460000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112421,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112425,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112425,equity_won,Equity 총액(원),equity_won,7774876440,8004787878,-229911438,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112425,benchmark_aum,AUM(원),benchmark_aum,7774876440,8004787878,-229911438,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112425,invested_equity_won,Equity 총액(원).1,invested_equity_won,7774876440,8004787878,-229911438,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112425,invested_aum,AUM(원).1,invested_aum,7774876440,8004787878,-229911438,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112445,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112448,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112450,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112451,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112466,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112471,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112475,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112478,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112482,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112482,equity_won,Equity 총액(원),equity_won,78872687000,77708879000,1163808000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112482,benchmark_aum,AUM(원),benchmark_aum,78872687000,77708879000,1163808000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112483,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112483,loan_won,Loan 총액(원),loan_won,384212920000,377944840000,6268080000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112483,benchmark_aum,AUM(원),benchmark_aum,561705307666,555437227666,6268080000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112483,invested_loan_won,Loan 총액(원).1,invested_loan_won,384212920000,377944840000,6268080000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112483,invested_aum,AUM(원).1,invested_aum,561705307666,555437227666,6268080000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112486,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112486,equity_won,Equity 총액(원),equity_won,60316000000,59332000000,984000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112486,benchmark_aum,AUM(원),benchmark_aum,60316000000,59332000000,984000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112490,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112493,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112494,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112494,equity_won,Equity 총액(원),equity_won,193229300000,190378100000,2851200000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112494,benchmark_aum,AUM(원),benchmark_aum,193229300000,190378100000,2851200000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112495,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112496,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112497,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112499,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112501,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112501,equity_won,Equity 총액(원),equity_won,152297900000,149813300000,2484600000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112501,benchmark_aum,AUM(원),benchmark_aum,152297900000,149813300000,2484600000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112504,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112505,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112514,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112518,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112518,deposit_won,기준일자 임대보증금(원),deposit_won,1633071800,1635504900,-2433100,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112518,benchmark_aum,AUM(원),benchmark_aum,74133071800,74135504900,-2433100,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112518,invested_deposit_won,기준일자 임대보증금(원).1,invested_deposit_won,1633071800,1635504900,-2433100,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112518,invested_aum,AUM(원).1,invested_aum,74133071800,74135504900,-2433100,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112519,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112521,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112521,equity_won,Equity 총액(원),equity_won,301580000000,296660000000,4920000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112521,benchmark_aum,AUM(원),benchmark_aum,301580000000,296660000000,4920000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112524,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112527,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112528,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112535,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112536,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112540,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112540,loan_won,Loan 총액(원),loan_won,170019758633,167246042828,2773715805,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112540,benchmark_aum,AUM(원),benchmark_aum,321973515553,319199799748,2773715805,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112540,invested_loan_won,Loan 총액(원).1,invested_loan_won,170019758633,167246042828,2773715805,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112540,invested_aum,AUM(원).1,invested_aum,321973515553,319199799748,2773715805,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112541,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112541,loan_won,Loan 총액(원),loan_won,217887516368,214332882173,3554634195,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112541,benchmark_aum,AUM(원),benchmark_aum,435179043839,431624409644,3554634195,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112541,invested_loan_won,Loan 총액(원).1,invested_loan_won,217887516368,214332882173,3554634195,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112541,invested_aum,AUM(원).1,invested_aum,435179043839,431624409644,3554634195,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112543,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112547,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112558,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112558,equity_won,Equity 총액(원),equity_won,175663000000,173071000000,2592000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112558,benchmark_aum,AUM(원),benchmark_aum,175663000000,173071000000,2592000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112558,invested_equity_won,Equity 총액(원).1,invested_equity_won,148706451527,147024498707,1681952820,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112558,invested_aum,AUM(원).1,invested_aum,148706451527,147024498707,1681952820,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112559,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112568,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112568,equity_won,Equity 총액(원),equity_won,60150081600,59320525600,829556000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112568,benchmark_aum,AUM(원),benchmark_aum,60150081600,59320525600,829556000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112573,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112576,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112576,equity_won,Equity 총액(원),equity_won,52776500000,51915500000,861000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112576,benchmark_aum,AUM(원),benchmark_aum,52776500000,51915500000,861000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112577,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112577,equity_won,Equity 총액(원),equity_won,52776500000,51915500000,861000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112577,benchmark_aum,AUM(원),benchmark_aum,52776500000,51915500000,861000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112578,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112578,equity_won,Equity 총액(원),equity_won,52776500000,51915500000,861000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112578,benchmark_aum,AUM(원),benchmark_aum,52776500000,51915500000,861000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112579,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112582,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112583,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112584,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,field_change_candidate,112585,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
fund_aum,review,numeric_change_candidate,112585,equity_won,Equity 총액(원),equity_won,45237000000,44499000000,738000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,numeric_change_candidate,112585,benchmark_aum,AUM(원),benchmark_aum,45237000000,44499000000,738000000,Likely update candidate if the new workbook is the authoritative period.
fund_aum,review,field_change_candidate,112586,aum_base_date,기준일자,aum_base_date,2026-05-31,2026-04-30,,Review before update. Do not apply automatically.
