fund_id,short_name,fund_name,dept_text,dept_token,candidate_org_id,candidate_org_name,candidate_org_type,candidate_org_path,match_score,match_type,current_dept_org_id
112141,130-3호,이지스일반사모부동산자투자신탁제130-3호,자산관리1파트1,자산관리1파트1,org_section_01_group_05_part_01_team_01,1파트,team,투자+펀딩 > 스페셜시츄에이션그룹 > 1파트 > 1파트,75,org_name_or_path,
112142,134호,이지스전문투자형사모투자신탁134호(태양광1호),,,,,,,0,unmatched,
120084,산단2호,이지스산업단지환경개선일반사모부동산투자신탁제2호,CM그룹,,,,,,0,unmatched,
112145,138호,이지스미국전문투자형사모부동산투자신탁 138호,,,,,,,0,unmatched,
112146,125-2호,이지스일반사모부동산자투자신탁제125-2호,자산관리1파트1,자산관리1파트1,org_section_03_group_01_part_01_team_01,1파트1,team,관리+운영 > 국내자산관리그룹 > 1파트 > 1파트1,75,org_name_or_path,
112146,125-2호,이지스일반사모부동산자투자신탁제125-2호,자산관리1파트1,자산관리1파트1,org_section_03_group_03_part_01_team_01,1파트,team,관리+운영 > 리빙그룹 > 1파트 > 1파트,75,org_name_or_path,
112146,125-2호,이지스일반사모부동산자투자신탁제125-2호,자산관리1파트1,자산관리1파트1,org_section_02_group_01_part_01_team_01,1파트,team,사업+개발 > 사업그룹 > 1파트 > 1파트,75,org_name_or_path,
112146,125-2호,이지스일반사모부동산자투자신탁제125-2호,자산관리1파트1,자산관리1파트1,org_section_01_group_04_part_01_team_01,1파트,team,투자+펀딩 > 글로벌투자그룹 > 1파트 > 1파트,75,org_name_or_path,
112146,125-2호,이지스일반사모부동산자투자신탁제125-2호,자산관리1파트1,자산관리1파트1,org_section_01_group_05_part_01_team_01,1파트,team,투자+펀딩 > 스페셜시츄에이션그룹 > 1파트 > 1파트,75,org_name_or_path,
112143,106호,이지스랜드마크일반사모부동산투자신탁106호 (재간접형),"글로벌자산관리1파트1, 229호TF",글로벌자산관리1파트1,org_section_03_group_01_part_01_team_01,1파트1,team,관리+운영 > 국내자산관리그룹 > 1파트 > 1파트1,75,org_name_or_path,
112143,106호,이지스랜드마크일반사모부동산투자신탁106호 (재간접형),"글로벌자산관리1파트1, 229호TF",글로벌자산관리1파트1,org_section_03_group_03_part_01_team_01,1파트,team,관리+운영 > 리빙그룹 > 1파트 > 1파트,75,org_name_or_path,
112143,106호,이지스랜드마크일반사모부동산투자신탁106호 (재간접형),"글로벌자산관리1파트1, 229호TF",글로벌자산관리1파트1,org_section_02_group_01_part_01_team_01,1파트,team,사업+개발 > 사업그룹 > 1파트 > 1파트,75,org_name_or_path,
112143,106호,이지스랜드마크일반사모부동산투자신탁106호 (재간접형),"글로벌자산관리1파트1, 229호TF",글로벌자산관리1파트1,org_section_01_group_04_part_01_team_01,1파트,team,투자+펀딩 > 글로벌투자그룹 > 1파트 > 1파트,75,org_name_or_path,
112143,106호,이지스랜드마크일반사모부동산투자신탁106호 (재간접형),"글로벌자산관리1파트1, 229호TF",글로벌자산관리1파트1,org_section_01_group_05_part_01_team_01,1파트,team,투자+펀딩 > 스페셜시츄에이션그룹 > 1파트 > 1파트,75,org_name_or_path,
112148,133호,이지스전문투자형사모부동산투자신탁133호,,,,,,,0,unmatched,
112149,151호(3종),이지스제151호전문투자형사모부동산투자유한회사(3종),"리빙그룹1파트, 리빙매니지먼트",리빙그룹1파트,org_section_03_group_03_part_01_team_01,1파트,team,관리+운영 > 리빙그룹 > 1파트 > 1파트,75,org_name_or_path,
112149,151호(3종),이지스제151호전문투자형사모부동산투자유한회사(3종),"리빙그룹1파트, 리빙매니지먼트",리빙그룹1파트,org_section_02_group_01_part_01_team_01,1파트,team,사업+개발 > 사업그룹 > 1파트 > 1파트,75,org_name_or_path,
112149,151호(3종),이지스제151호전문투자형사모부동산투자유한회사(3종),"리빙그룹1파트, 리빙매니지먼트",리빙그룹1파트,org_section_01_group_04_part_01_team_01,1파트,team,투자+펀딩 > 글로벌투자그룹 > 1파트 > 1파트,75,org_name_or_path,
112149,151호(3종),이지스제151호전문투자형사모부동산투자유한회사(3종),"리빙그룹1파트, 리빙매니지먼트",리빙그룹1파트,org_section_01_group_05_part_01_team_01,1파트,team,투자+펀딩 > 스페셜시츄에이션그룹 > 1파트 > 1파트,75,org_name_or_path,
112149,151호(3종),이지스제151호전문투자형사모부동산투자유한회사(3종),"리빙그룹1파트, 리빙매니지먼트",리빙그룹1파트,org_section_01_group_01_part_01_team_01,1파트,team,투자+펀딩 > 투자1그룹 > 1파트 > 1파트,75,org_name_or_path,
112150,141호,이지스글로벌일반사모부동산투자신탁141호,이지스자산운용,,,,,,0,unmatched,
112151,152호,이지스전문투자형사모투자신탁152호(재간접형),,,,,,,0,unmatched,
112152,153호,이지스제153호전문투자형사모부동산투자유한회사,,,,,,,0,unmatched,
112569,KDCIP 1호,이지스플랫폼케이디씨아이피1부동산전문투자형사모투자회사(운용),GPI1,,,,,,0,unmatched,
112153,149호,이지스일반사모부동산투자신탁149호(운용),자산관리1파트1,자산관리1파트1,org_section_03_group_01_part_01_team_01,1파트1,team,관리+운영 > 국내자산관리그룹 > 1파트 > 1파트1,75,org_name_or_path,
112153,149호,이지스일반사모부동산투자신탁149호(운용),자산관리1파트1,자산관리1파트1,org_section_03_group_03_part_01_team_01,1파트,team,관리+운영 > 리빙그룹 > 1파트 > 1파트,75,org_name_or_path,
112153,149호,이지스일반사모부동산투자신탁149호(운용),자산관리1파트1,자산관리1파트1,org_section_02_group_01_part_01_team_01,1파트,team,사업+개발 > 사업그룹 > 1파트 > 1파트,75,org_name_or_path,
112153,149호,이지스일반사모부동산투자신탁149호(운용),자산관리1파트1,자산관리1파트1,org_section_01_group_04_part_01_team_01,1파트,team,투자+펀딩 > 글로벌투자그룹 > 1파트 > 1파트,75,org_name_or_path,
112153,149호,이지스일반사모부동산투자신탁149호(운용),자산관리1파트1,자산관리1파트1,org_section_01_group_05_part_01_team_01,1파트,team,투자+펀딩 > 스페셜시츄에이션그룹 > 1파트 > 1파트,75,org_name_or_path,
112154,145호,이지스부동산투자신탁145호,,,,,,,0,unmatched,
112155,154호,이지스전문투자형사모투자신탁154호,,,,,,,0,unmatched,
112156,147호,이지스전문투자형사모투자신탁147호,,,,,,,0,unmatched,
112157,155호,이지스전문투자형사모투자신탁155호(재간접형),,,,,,,0,unmatched,
120058,장기지분형1-2호,이지스장기지분형일반사모부동산투자신탁제1-2호,자산관리3파트1,자산관리3파트1,org_section_03_group_01_part_03_team_01,3파트1,team,관리+운영 > 국내자산관리그룹 > 3파트 > 3파트1,75,org_name_or_path,
120058,장기지분형1-2호,이지스장기지분형일반사모부동산투자신탁제1-2호,자산관리3파트1,자산관리3파트1,org_section_02_group_01_part_03_team_01,3파트,team,사업+개발 > 사업그룹 > 3파트 > 3파트,75,org_name_or_path,
120058,장기지분형1-2호,이지스장기지분형일반사모부동산투자신탁제1-2호,자산관리3파트1,자산관리3파트1,org_section_01_group_05_part_03_team_01,자산관리,team,투자+펀딩 > 스페셜시츄에이션그룹 > 자산관리 > 자산관리,75,org_name_or_path,
120058,장기지분형1-2호,이지스장기지분형일반사모부동산투자신탁제1-2호,자산관리3파트1,자산관리3파트1,org_section_01_group_01_part_03_team_01,3파트,team,투자+펀딩 > 투자1그룹 > 3파트 > 3파트,75,org_name_or_path,
120058,장기지분형1-2호,이지스장기지분형일반사모부동산투자신탁제1-2호,자산관리3파트1,자산관리3파트1,org_section_03_group_01_part_03,3파트,part,관리+운영 > 국내자산관리그룹 > 3파트,75,org_name_or_path,
120094,장기지분형1-3호,이지스장기지분형일반사모부동산투자신탁제1-3호,자산관리3파트1,자산관리3파트1,org_section_03_group_01_part_03_team_01,3파트1,team,관리+운영 > 국내자산관리그룹 > 3파트 > 3파트1,75,org_name_or_path,
120094,장기지분형1-3호,이지스장기지분형일반사모부동산투자신탁제1-3호,자산관리3파트1,자산관리3파트1,org_section_02_group_01_part_03_team_01,3파트,team,사업+개발 > 사업그룹 > 3파트 > 3파트,75,org_name_or_path,
120094,장기지분형1-3호,이지스장기지분형일반사모부동산투자신탁제1-3호,자산관리3파트1,자산관리3파트1,org_section_01_group_05_part_03_team_01,자산관리,team,투자+펀딩 > 스페셜시츄에이션그룹 > 자산관리 > 자산관리,75,org_name_or_path,
120094,장기지분형1-3호,이지스장기지분형일반사모부동산투자신탁제1-3호,자산관리3파트1,자산관리3파트1,org_section_01_group_01_part_03_team_01,3파트,team,투자+펀딩 > 투자1그룹 > 3파트 > 3파트,75,org_name_or_path,
120094,장기지분형1-3호,이지스장기지분형일반사모부동산투자신탁제1-3호,자산관리3파트1,자산관리3파트1,org_section_03_group_01_part_03,3파트,part,관리+운영 > 국내자산관리그룹 > 3파트,75,org_name_or_path,
112161,157호,이지스전문투자형사모투자신탁157호,,,,,,,0,unmatched,
112159,SP청주,에스피청주일반사모부동산투자회사,자산관리1파트2,자산관리1파트2,org_section_03_group_01_part_01_team_02,1파트2,team,관리+운영 > 국내자산관리그룹 > 1파트 > 1파트2,75,org_name_or_path,
112159,SP청주,에스피청주일반사모부동산투자회사,자산관리1파트2,자산관리1파트2,org_section_03_group_03_part_01_team_01,1파트,team,관리+운영 > 리빙그룹 > 1파트 > 1파트,75,org_name_or_path,
112159,SP청주,에스피청주일반사모부동산투자회사,자산관리1파트2,자산관리1파트2,org_section_02_group_01_part_01_team_01,1파트,team,사업+개발 > 사업그룹 > 1파트 > 1파트,75,org_name_or_path,
112159,SP청주,에스피청주일반사모부동산투자회사,자산관리1파트2,자산관리1파트2,org_section_01_group_04_part_01_team_01,1파트,team,투자+펀딩 > 글로벌투자그룹 > 1파트 > 1파트,75,org_name_or_path,
112159,SP청주,에스피청주일반사모부동산투자회사,자산관리1파트2,자산관리1파트2,org_section_01_group_05_part_01_team_01,1파트,team,투자+펀딩 > 스페셜시츄에이션그룹 > 1파트 > 1파트,75,org_name_or_path,
112163,161호,이지스부동산투자신탁161호,,,,,,,0,unmatched,
112164,165호,이지스글로벌일반사모부동산투자신탁165호,"글로벌자산관리1파트2, SS&C TF",SS&C TF,org_section_05_group_01_part_01_team_01,SS&C TF,team,TFs > SS&C TF > 미지정 > SS&C TF,100,org_name_or_path,
112164,165호,이지스글로벌일반사모부동산투자신탁165호,"글로벌자산관리1파트2, SS&C TF",SS&C TF,org_section_05_group_01,SS&C TF,group,TFs > SS&C TF,100,org_name_or_path,
112164,165호,이지스글로벌일반사모부동산투자신탁165호,"글로벌자산관리1파트2, SS&C TF",SS&C TF,org_section_05_group_01_part_01,미지정,part,TFs > SS&C TF > 미지정,85,org_name_or_path,
112164,165호,이지스글로벌일반사모부동산투자신탁165호,"글로벌자산관리1파트2, SS&C TF",글로벌자산관리1파트2,org_section_03_group_01_part_01_team_02,1파트2,team,관리+운영 > 국내자산관리그룹 > 1파트 > 1파트2,75,org_name_or_path,
112164,165호,이지스글로벌일반사모부동산투자신탁165호,"글로벌자산관리1파트2, SS&C TF",글로벌자산관리1파트2,org_section_03_group_03_part_01_team_01,1파트,team,관리+운영 > 리빙그룹 > 1파트 > 1파트,75,org_name_or_path,
P00015,P청라아트,청라아트프로젝트금융투자 주식회사,리빙그룹2파트,리빙그룹2파트,org_section_03_group_02_part_02_team_01,2파트,team,관리+운영 > 글로벌자산관리그룹 > 2파트 > 2파트,75,org_name_or_path,
P00015,P청라아트,청라아트프로젝트금융투자 주식회사,리빙그룹2파트,리빙그룹2파트,org_section_03_group_03_part_02_team_01,2파트,team,관리+운영 > 리빙그룹 > 2파트 > 2파트,75,org_name_or_path,
P00015,P청라아트,청라아트프로젝트금융투자 주식회사,리빙그룹2파트,리빙그룹2파트,org_section_02_group_01_part_02_team_01,2파트,team,사업+개발 > 사업그룹 > 2파트 > 2파트,75,org_name_or_path,
P00015,P청라아트,청라아트프로젝트금융투자 주식회사,리빙그룹2파트,리빙그룹2파트,org_section_01_group_04_part_02_team_01,2파트,team,투자+펀딩 > 글로벌투자그룹 > 2파트 > 2파트,75,org_name_or_path,
P00015,P청라아트,청라아트프로젝트금융투자 주식회사,리빙그룹2파트,리빙그룹2파트,org_section_01_group_05_part_02_team_01,2파트,team,투자+펀딩 > 스페셜시츄에이션그룹 > 2파트 > 2파트,75,org_name_or_path,
112166,162호(운용),이지스전문투자형사모투자신탁162호(운용),,,,,,,0,unmatched,
112165,135호,이지스일반사모부동산투자신탁135호,자산관리1파트2,자산관리1파트2,org_section_03_group_01_part_01_team_02,1파트2,team,관리+운영 > 국내자산관리그룹 > 1파트 > 1파트2,75,org_name_or_path,
112165,135호,이지스일반사모부동산투자신탁135호,자산관리1파트2,자산관리1파트2,org_section_03_group_03_part_01_team_01,1파트,team,관리+운영 > 리빙그룹 > 1파트 > 1파트,75,org_name_or_path,
112165,135호,이지스일반사모부동산투자신탁135호,자산관리1파트2,자산관리1파트2,org_section_02_group_01_part_01_team_01,1파트,team,사업+개발 > 사업그룹 > 1파트 > 1파트,75,org_name_or_path,
112165,135호,이지스일반사모부동산투자신탁135호,자산관리1파트2,자산관리1파트2,org_section_01_group_04_part_01_team_01,1파트,team,투자+펀딩 > 글로벌투자그룹 > 1파트 > 1파트,75,org_name_or_path,
112165,135호,이지스일반사모부동산투자신탁135호,자산관리1파트2,자산관리1파트2,org_section_01_group_05_part_01_team_01,1파트,team,투자+펀딩 > 스페셜시츄에이션그룹 > 1파트 > 1파트,75,org_name_or_path,
112167,162호(P),이지스전문투자형사모투자신탁162호(Class P),,,,,,,0,unmatched,
112168,162호(C),이지스전문투자형사모투자신탁162호(Class C),,,,,,,0,unmatched,
112169,151호(1종),이지스제151호전문투자형사모부동산투자유한회사(1종),"리빙그룹1파트, 리빙매니지먼트",리빙그룹1파트,org_section_03_group_03_part_01_team_01,1파트,team,관리+운영 > 리빙그룹 > 1파트 > 1파트,75,org_name_or_path,
112169,151호(1종),이지스제151호전문투자형사모부동산투자유한회사(1종),"리빙그룹1파트, 리빙매니지먼트",리빙그룹1파트,org_section_02_group_01_part_01_team_01,1파트,team,사업+개발 > 사업그룹 > 1파트 > 1파트,75,org_name_or_path,
112169,151호(1종),이지스제151호전문투자형사모부동산투자유한회사(1종),"리빙그룹1파트, 리빙매니지먼트",리빙그룹1파트,org_section_01_group_04_part_01_team_01,1파트,team,투자+펀딩 > 글로벌투자그룹 > 1파트 > 1파트,75,org_name_or_path,
112169,151호(1종),이지스제151호전문투자형사모부동산투자유한회사(1종),"리빙그룹1파트, 리빙매니지먼트",리빙그룹1파트,org_section_01_group_05_part_01_team_01,1파트,team,투자+펀딩 > 스페셜시츄에이션그룹 > 1파트 > 1파트,75,org_name_or_path,
112169,151호(1종),이지스제151호전문투자형사모부동산투자유한회사(1종),"리빙그룹1파트, 리빙매니지먼트",리빙그룹1파트,org_section_01_group_01_part_01_team_01,1파트,team,투자+펀딩 > 투자1그룹 > 1파트 > 1파트,75,org_name_or_path,
120099,용산PF재구조화1호,이지스용산PF재구조화일반사모부동산투자신탁제1호,스페셜시츄에이션그룹1파트,스페셜시츄에이션그룹1파트,org_section_03_group_03_part_01_team_01,1파트,team,관리+운영 > 리빙그룹 > 1파트 > 1파트,75,org_name_or_path,
120099,용산PF재구조화1호,이지스용산PF재구조화일반사모부동산투자신탁제1호,스페셜시츄에이션그룹1파트,스페셜시츄에이션그룹1파트,org_section_02_group_01_part_01_team_01,1파트,team,사업+개발 > 사업그룹 > 1파트 > 1파트,75,org_name_or_path,
120099,용산PF재구조화1호,이지스용산PF재구조화일반사모부동산투자신탁제1호,스페셜시츄에이션그룹1파트,스페셜시츄에이션그룹1파트,org_section_01_group_04_part_01_team_01,1파트,team,투자+펀딩 > 글로벌투자그룹 > 1파트 > 1파트,75,org_name_or_path,
120099,용산PF재구조화1호,이지스용산PF재구조화일반사모부동산투자신탁제1호,스페셜시츄에이션그룹1파트,스페셜시츄에이션그룹1파트,org_section_01_group_05_part_01_team_01,1파트,team,투자+펀딩 > 스페셜시츄에이션그룹 > 1파트 > 1파트,75,org_name_or_path,
120099,용산PF재구조화1호,이지스용산PF재구조화일반사모부동산투자신탁제1호,스페셜시츄에이션그룹1파트,스페셜시츄에이션그룹1파트,org_section_01_group_01_part_01_team_01,1파트,team,투자+펀딩 > 투자1그룹 > 1파트 > 1파트,75,org_name_or_path,
112171,148-2호,이지스글로벌일반사모부동산투자신탁148-2호,글로벌자산관리1파트2,글로벌자산관리1파트2,org_section_03_group_01_part_01_team_02,1파트2,team,관리+운영 > 국내자산관리그룹 > 1파트 > 1파트2,75,org_name_or_path,
112171,148-2호,이지스글로벌일반사모부동산투자신탁148-2호,글로벌자산관리1파트2,글로벌자산관리1파트2,org_section_03_group_03_part_01_team_01,1파트,team,관리+운영 > 리빙그룹 > 1파트 > 1파트,75,org_name_or_path,
112171,148-2호,이지스글로벌일반사모부동산투자신탁148-2호,글로벌자산관리1파트2,글로벌자산관리1파트2,org_section_02_group_01_part_01_team_01,1파트,team,사업+개발 > 사업그룹 > 1파트 > 1파트,75,org_name_or_path,
112171,148-2호,이지스글로벌일반사모부동산투자신탁148-2호,글로벌자산관리1파트2,글로벌자산관리1파트2,org_section_01_group_04_part_01_team_01,1파트,team,투자+펀딩 > 글로벌투자그룹 > 1파트 > 1파트,75,org_name_or_path,
112171,148-2호,이지스글로벌일반사모부동산투자신탁148-2호,글로벌자산관리1파트2,글로벌자산관리1파트2,org_section_01_group_05_part_01_team_01,1파트,team,투자+펀딩 > 스페셜시츄에이션그룹 > 1파트 > 1파트,75,org_name_or_path,
112160,156호,이지스일반사모부동산투자신탁156호,자산관리1파트1,자산관리1파트1,org_section_03_group_01_part_01_team_01,1파트1,team,관리+운영 > 국내자산관리그룹 > 1파트 > 1파트1,75,org_name_or_path,
112160,156호,이지스일반사모부동산투자신탁156호,자산관리1파트1,자산관리1파트1,org_section_03_group_03_part_01_team_01,1파트,team,관리+운영 > 리빙그룹 > 1파트 > 1파트,75,org_name_or_path,
112160,156호,이지스일반사모부동산투자신탁156호,자산관리1파트1,자산관리1파트1,org_section_02_group_01_part_01_team_01,1파트,team,사업+개발 > 사업그룹 > 1파트 > 1파트,75,org_name_or_path,
112160,156호,이지스일반사모부동산투자신탁156호,자산관리1파트1,자산관리1파트1,org_section_01_group_04_part_01_team_01,1파트,team,투자+펀딩 > 글로벌투자그룹 > 1파트 > 1파트,75,org_name_or_path,
112160,156호,이지스일반사모부동산투자신탁156호,자산관리1파트1,자산관리1파트1,org_section_01_group_05_part_01_team_01,1파트,team,투자+펀딩 > 스페셜시츄에이션그룹 > 1파트 > 1파트,75,org_name_or_path,
112704,475호,이지스제475호부동산일반사모투자회사,자산관리2파트3,자산관리2파트3,org_section_03_group_01_part_02_team_03,2파트3,team,관리+운영 > 국내자산관리그룹 > 2파트 > 2파트3,75,org_name_or_path,
112704,475호,이지스제475호부동산일반사모투자회사,자산관리2파트3,자산관리2파트3,org_section_03_group_02_part_02_team_01,2파트,team,관리+운영 > 글로벌자산관리그룹 > 2파트 > 2파트,75,org_name_or_path,
112704,475호,이지스제475호부동산일반사모투자회사,자산관리2파트3,자산관리2파트3,org_section_03_group_03_part_02_team_01,2파트,team,관리+운영 > 리빙그룹 > 2파트 > 2파트,75,org_name_or_path,
112704,475호,이지스제475호부동산일반사모투자회사,자산관리2파트3,자산관리2파트3,org_section_02_group_01_part_02_team_01,2파트,team,사업+개발 > 사업그룹 > 2파트 > 2파트,75,org_name_or_path,
112704,475호,이지스제475호부동산일반사모투자회사,자산관리2파트3,자산관리2파트3,org_section_01_group_04_part_02_team_01,2파트,team,투자+펀딩 > 글로벌투자그룹 > 2파트 > 2파트,75,org_name_or_path,
190008,550호,이지스부동산일반사모투자회사제550호,스페셜시츄에이션그룹1파트,스페셜시츄에이션그룹1파트,org_section_03_group_03_part_01_team_01,1파트,team,관리+운영 > 리빙그룹 > 1파트 > 1파트,75,org_name_or_path,
190008,550호,이지스부동산일반사모투자회사제550호,스페셜시츄에이션그룹1파트,스페셜시츄에이션그룹1파트,org_section_02_group_01_part_01_team_01,1파트,team,사업+개발 > 사업그룹 > 1파트 > 1파트,75,org_name_or_path,
190008,550호,이지스부동산일반사모투자회사제550호,스페셜시츄에이션그룹1파트,스페셜시츄에이션그룹1파트,org_section_01_group_04_part_01_team_01,1파트,team,투자+펀딩 > 글로벌투자그룹 > 1파트 > 1파트,75,org_name_or_path,
190008,550호,이지스부동산일반사모투자회사제550호,스페셜시츄에이션그룹1파트,스페셜시츄에이션그룹1파트,org_section_01_group_05_part_01_team_01,1파트,team,투자+펀딩 > 스페셜시츄에이션그룹 > 1파트 > 1파트,75,org_name_or_path,
190008,550호,이지스부동산일반사모투자회사제550호,스페셜시츄에이션그룹1파트,스페셜시츄에이션그룹1파트,org_section_01_group_01_part_01_team_01,1파트,team,투자+펀딩 > 투자1그룹 > 1파트 > 1파트,75,org_name_or_path,
P00029,P을지로95,을지로95피에프브이 주식회사,사업그룹3파트,사업그룹3파트,org_section_02_group_01_part_03_team_01,3파트,team,사업+개발 > 사업그룹 > 3파트 > 3파트,75,org_name_or_path,
P00029,P을지로95,을지로95피에프브이 주식회사,사업그룹3파트,사업그룹3파트,org_section_01_group_01_part_03_team_01,3파트,team,투자+펀딩 > 투자1그룹 > 3파트 > 3파트,75,org_name_or_path,
P00029,P을지로95,을지로95피에프브이 주식회사,사업그룹3파트,사업그룹3파트,org_section_03_group_01_part_03,3파트,part,관리+운영 > 국내자산관리그룹 > 3파트,75,org_name_or_path,
P00029,P을지로95,을지로95피에프브이 주식회사,사업그룹3파트,사업그룹3파트,org_section_02_group_01,사업그룹,group,사업+개발 > 사업그룹,75,org_name_or_path,
P00029,P을지로95,을지로95피에프브이 주식회사,사업그룹3파트,사업그룹3파트,org_section_02_group_01_part_03,3파트,part,사업+개발 > 사업그룹 > 3파트,75,org_name_or_path,
112174,150호,이지스일반사모글로벌개인신용회복채권특별자산투자신탁150호,글로벌자산관리2파트1,글로벌자산관리2파트1,org_section_03_group_01_part_02_team_01,2파트1,team,관리+운영 > 국내자산관리그룹 > 2파트 > 2파트1,75,org_name_or_path,
112174,150호,이지스일반사모글로벌개인신용회복채권특별자산투자신탁150호,글로벌자산관리2파트1,글로벌자산관리2파트1,org_section_03_group_02_part_02_team_01,2파트,team,관리+운영 > 글로벌자산관리그룹 > 2파트 > 2파트,75,org_name_or_path,
112174,150호,이지스일반사모글로벌개인신용회복채권특별자산투자신탁150호,글로벌자산관리2파트1,글로벌자산관리2파트1,org_section_03_group_03_part_02_team_01,2파트,team,관리+운영 > 리빙그룹 > 2파트 > 2파트,75,org_name_or_path,
112174,150호,이지스일반사모글로벌개인신용회복채권특별자산투자신탁150호,글로벌자산관리2파트1,글로벌자산관리2파트1,org_section_02_group_01_part_02_team_01,2파트,team,사업+개발 > 사업그룹 > 2파트 > 2파트,75,org_name_or_path,
112174,150호,이지스일반사모글로벌개인신용회복채권특별자산투자신탁150호,글로벌자산관리2파트1,글로벌자산관리2파트1,org_section_01_group_04_part_02_team_01,2파트,team,투자+펀딩 > 글로벌투자그룹 > 2파트 > 2파트,75,org_name_or_path,
P00035,P해운대센트럴,해운대센트럴PFV,투자3그룹1파트,투자3그룹1파트,org_section_03_group_03_part_01_team_01,1파트,team,관리+운영 > 리빙그룹 > 1파트 > 1파트,75,org_name_or_path,
P00035,P해운대센트럴,해운대센트럴PFV,투자3그룹1파트,투자3그룹1파트,org_section_02_group_01_part_01_team_01,1파트,team,사업+개발 > 사업그룹 > 1파트 > 1파트,75,org_name_or_path,
P00035,P해운대센트럴,해운대센트럴PFV,투자3그룹1파트,투자3그룹1파트,org_section_01_group_04_part_01_team_01,1파트,team,투자+펀딩 > 글로벌투자그룹 > 1파트 > 1파트,75,org_name_or_path,
P00035,P해운대센트럴,해운대센트럴PFV,투자3그룹1파트,투자3그룹1파트,org_section_01_group_05_part_01_team_01,1파트,team,투자+펀딩 > 스페셜시츄에이션그룹 > 1파트 > 1파트,75,org_name_or_path,
P00035,P해운대센트럴,해운대센트럴PFV,투자3그룹1파트,투자3그룹1파트,org_section_01_group_01_part_01_team_01,1파트,team,투자+펀딩 > 투자1그룹 > 1파트 > 1파트,75,org_name_or_path,
112798,천호SS(운용),이지스천호스페셜시츄에이션일반사모부동산투자신탁(운용),포트폴리오관리,,,,,,0,unmatched,
112064,79호,이지스전문투자형사모부동산투자신탁79호,자산관리2파트4,자산관리2파트4,org_section_03_group_01_part_02_team_04,2파트4,team,관리+운영 > 국내자산관리그룹 > 2파트 > 2파트4,75,org_name_or_path,
112064,79호,이지스전문투자형사모부동산투자신탁79호,자산관리2파트4,자산관리2파트4,org_section_03_group_02_part_02_team_01,2파트,team,관리+운영 > 글로벌자산관리그룹 > 2파트 > 2파트,75,org_name_or_path,
112064,79호,이지스전문투자형사모부동산투자신탁79호,자산관리2파트4,자산관리2파트4,org_section_03_group_03_part_02_team_01,2파트,team,관리+운영 > 리빙그룹 > 2파트 > 2파트,75,org_name_or_path,
112064,79호,이지스전문투자형사모부동산투자신탁79호,자산관리2파트4,자산관리2파트4,org_section_02_group_01_part_02_team_01,2파트,team,사업+개발 > 사업그룹 > 2파트 > 2파트,75,org_name_or_path,
112064,79호,이지스전문투자형사모부동산투자신탁79호,자산관리2파트4,자산관리2파트4,org_section_01_group_04_part_02_team_01,2파트,team,투자+펀딩 > 글로벌투자그룹 > 2파트 > 2파트,75,org_name_or_path,
112175,166호,이지스임대주택일반사모부동산투자신탁166호(재간접형),"리빙그룹1파트, 리빙매니지먼트",리빙그룹1파트,org_section_03_group_03_part_01_team_01,1파트,team,관리+운영 > 리빙그룹 > 1파트 > 1파트,75,org_name_or_path,
112175,166호,이지스임대주택일반사모부동산투자신탁166호(재간접형),"리빙그룹1파트, 리빙매니지먼트",리빙그룹1파트,org_section_02_group_01_part_01_team_01,1파트,team,사업+개발 > 사업그룹 > 1파트 > 1파트,75,org_name_or_path,
112175,166호,이지스임대주택일반사모부동산투자신탁166호(재간접형),"리빙그룹1파트, 리빙매니지먼트",리빙그룹1파트,org_section_01_group_04_part_01_team_01,1파트,team,투자+펀딩 > 글로벌투자그룹 > 1파트 > 1파트,75,org_name_or_path,
112175,166호,이지스임대주택일반사모부동산투자신탁166호(재간접형),"리빙그룹1파트, 리빙매니지먼트",리빙그룹1파트,org_section_01_group_05_part_01_team_01,1파트,team,투자+펀딩 > 스페셜시츄에이션그룹 > 1파트 > 1파트,75,org_name_or_path,
112175,166호,이지스임대주택일반사모부동산투자신탁166호(재간접형),"리빙그룹1파트, 리빙매니지먼트",리빙그룹1파트,org_section_01_group_01_part_01_team_01,1파트,team,투자+펀딩 > 투자1그룹 > 1파트 > 1파트,75,org_name_or_path,
112176,166호(A종),이지스임대주택일반사모부동산투자신탁166호(재간접형) A종,"리빙그룹1파트, 리빙매니지먼트",리빙그룹1파트,org_section_03_group_03_part_01_team_01,1파트,team,관리+운영 > 리빙그룹 > 1파트 > 1파트,75,org_name_or_path,
112176,166호(A종),이지스임대주택일반사모부동산투자신탁166호(재간접형) A종,"리빙그룹1파트, 리빙매니지먼트",리빙그룹1파트,org_section_02_group_01_part_01_team_01,1파트,team,사업+개발 > 사업그룹 > 1파트 > 1파트,75,org_name_or_path,
112176,166호(A종),이지스임대주택일반사모부동산투자신탁166호(재간접형) A종,"리빙그룹1파트, 리빙매니지먼트",리빙그룹1파트,org_section_01_group_04_part_01_team_01,1파트,team,투자+펀딩 > 글로벌투자그룹 > 1파트 > 1파트,75,org_name_or_path,
112176,166호(A종),이지스임대주택일반사모부동산투자신탁166호(재간접형) A종,"리빙그룹1파트, 리빙매니지먼트",리빙그룹1파트,org_section_01_group_05_part_01_team_01,1파트,team,투자+펀딩 > 스페셜시츄에이션그룹 > 1파트 > 1파트,75,org_name_or_path,
