query,entity_type,entity_id,display_title,relation_type,related_asset_id,related_fund_id,related_project_id,source_table,rank_weight,token_row_count,relation_paths_count,relation_paths_preview,status
홈플러스,lender,lender_a02e0712db6df83d073aaaec3c2c55f4,흥국생명보험,self,ast_74c55ca84e27,112008,,lender_exposures,100,9,9,"{'path': 'lender:self'} / {'edge_id': '411b5ebdc8a25a570eaf2afd365d365c', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'} / {'edge_id': 'f98049671d1785a4d763e31dc6c8feae', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'} / {'edge_id': '3b5422390488266c42d22b877d56dff5', 'direction': 'source_to_target', 'edge_type': 'lender_asset', 'link_method': 'direct_asset_id'}",ok
홈플러스,lender,lender_c05aad232ac8efcb1b36c9ab547a5c23,블루맨제일차,self,ast_ecd738fc0c31,112008,,lender_exposures,100,7,7,"{'path': 'lender:self'} / {'edge_id': 'e033d95b517f4e5b015e4973d77c3890', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'} / {'edge_id': '46091af651e3390dc66625bd470c2afc', 'direction': 'source_to_target', 'edge_type': 'lender_asset', 'link_method': 'derived_via_fund_asset_link'} / {'edge_id': 'beb12ffb60fd4af38094dfddd3135dfc', 'direction': 'source_to_target', 'edge_type': 'lender_asset', 'link_method': 'derived_via_fund_asset_link'}",ok
홈플러스,lender,lender_e12cc31ebe0c458fae1018ccc2027df8,하나커넥트,self,ast_ecd738fc0c31,112008,,lender_exposures,100,7,7,"{'path': 'lender:self'} / {'edge_id': 'c3ea1b9125af1f2225f344e8dd5d1f4c', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'} / {'edge_id': '11e573eb13a4ebd4d76cfaf7ef8b6348', 'direction': 'source_to_target', 'edge_type': 'lender_asset', 'link_method': 'derived_via_fund_asset_link'} / {'edge_id': '5757ebc3177314e02d47bdea7b2ed2b8', 'direction': 'source_to_target', 'edge_type': 'lender_asset', 'link_method': 'derived_via_fund_asset_link'}",ok
홈플러스,lender,lender_ee08f55ce2b8149324ea926ee72d5c8b,케이비생명,self,ast_1f446ce9025d,112018,,lender_exposures,100,4,4,"{'path': 'lender:self'} / {'edge_id': '6665d05dbd0e60671f4bef5319a267bb', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'} / {'edge_id': '77ec2881544dcf6a7e7b975acdcc6702', 'direction': 'source_to_target', 'edge_type': 'lender_asset', 'link_method': 'direct_asset_id'}",ok
홈플러스,lender,lender_f029fab6e4dc757226a943f8886747d2,아이비케이캐피탈,self,ast_cd00a5beb0b3,P00030,,lender_exposures,100,21,21,"{'path': 'lender:self'} / {'edge_id': 'a966d728e2d1dcb6732003aba2a6ea7f', 'direction': 'source_to_target', 'edge_type': 'lender_asset', 'link_method': 'direct_asset_id'} / {'edge_id': '8368428fe4c24be9fd5d0f2d98f177a5', 'direction': 'source_to_target', 'edge_type': 'lender_asset', 'link_method': 'direct_asset_id'} / {'edge_id': 'f38a2fec386a55dc1b9f7cfe5426035f', 'direction': 'source_to_target', 'edge_type': 'lender_asset', 'link_method': 'direct_asset_id'}",ok
홈플러스,lender,lender_f6ec7dff109246a38448353e7263f20e,전북은행,self,ast_e10a51769654,112290,,lender_exposures,100,25,25,"{'path': 'lender:self'} / {'edge_id': '2e1632f17d746516dbadef76dfa059d4', 'direction': 'source_to_target', 'edge_type': 'lender_asset', 'link_method': 'direct_asset_id'} / {'edge_id': 'f9001ed7d2e1fd6cf18e64cb63d5386a', 'direction': 'source_to_target', 'edge_type': 'lender_asset', 'link_method': 'direct_asset_id'} / {'edge_id': '46330f1060c275faa7eb5b3cd82f1925', 'direction': 'source_to_target', 'edge_type': 'lender_asset', 'link_method': 'direct_asset_id'}",ok
홈플러스,lender,lender_fa4679cd8b77d1c53ef46d4751100919,아이비케이연금보험,self,ast_b04e9cb1a044,P00006,,lender_exposures,100,13,13,"{'path': 'lender:self'} / {'edge_id': 'e8a73a8dccab530d7822daea9cd78f93', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'} / {'edge_id': '8f7a07bb987adb070df7bd2072fb4356', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'} / {'edge_id': 'cc247358201be27aea80dd2caac5f2c4', 'direction': 'source_to_target', 'edge_type': 'lender_asset', 'link_method': 'direct_asset_id'}",ok
홈플러스,project,project_notion_3258ced4-3c47-8104-93cb-e17d0756539b,홈플러스 3개소,self,ast_1f446ce9025d,,project_notion_3258ced4-3c47-8104-93cb-e17d0756539b,"asset_project_link_resolution, projects",100,3,3,"{'path': 'project:self'} / {'edge_id': 'b46179087212f71bbbaaf0e6fca206de', 'direction': 'source_to_target', 'edge_type': 'asset_project', 'link_method': 'asset_project_link_resolution:project'}",ok
홈플러스,project,project_notion_3258ced4-3c47-8113-95b7-e748647ad9be,"홈플러스 4개점 (영등포, 금천, 동수원, 센텀시티)",self,,,project_notion_3258ced4-3c47-8113-95b7-e748647ad9be,projects,100,2,2,{'path': 'project:self'},ok
홈플러스,project,project_notion_3258ced4-3c47-819a-a6ab-d0752c7e7cd0,홈플러스 전주효자,self,ast_1f446ce9025d,,project_notion_3258ced4-3c47-819a-a6ab-d0752c7e7cd0,"asset_project_link_resolution, projects",100,3,3,"{'path': 'project:self'} / {'edge_id': '7c0a4d849f7e19fd41d2794f7a6ee9f6', 'direction': 'source_to_target', 'edge_type': 'asset_project', 'link_method': 'asset_project_link_resolution:project'}",ok
홈플러스,project,project_notion_3258ced4-3c47-81e0-81b0-fe1420d49b02,안성 홈플러스 물류센터,self,ast_52adbb346181,,project_notion_3258ced4-3c47-81e0-81b0-fe1420d49b02,"asset_project_link_resolution, projects",100,3,3,"{'path': 'project:self'} / {'edge_id': '7f119548e56f03bd8de0bb5d21dbeac1', 'direction': 'source_to_target', 'edge_type': 'asset_project', 'link_method': 'asset_project_link_resolution:project'}",ok
분당,asset,ast_0d20df513bd5,분당야탑물류센터,self,ast_0d20df513bd5,,,"asset_master, beneficiary_exposures, lender_exposures",100,8,8,"{'path': 'asset:self'} / {'edge_id': 'fa35cb3c02a50c60cbc1c9971f2cb780', 'direction': 'target_to_source', 'edge_type': 'lender_asset', 'link_method': 'direct_asset_id'} / {'edge_id': 'ae638d0dc9199a072759108f05e7938f', 'direction': 'target_to_source', 'edge_type': 'lender_asset', 'link_method': 'direct_asset_id'} / {'edge_id': 'a90edd154ab95ecd98e6af2189315d0e', 'direction': 'target_to_source', 'edge_type': 'beneficiary_asset', 'link_method': 'direct_asset_id'}",ok
분당,asset,ast_15237c00f653,롯데백화점분당점,self,ast_15237c00f653,,,"asset_master, beneficiary_exposures, lender_exposures",100,23,23,"{'path': 'asset:self'} / {'edge_id': '25d12eb6811157c9a3df7aa99fffddc2', 'direction': 'target_to_source', 'edge_type': 'lender_asset', 'link_method': 'direct_asset_id'} / {'edge_id': '52baf1010d3c09ed23414983c2587e40', 'direction': 'target_to_source', 'edge_type': 'lender_asset', 'link_method': 'direct_asset_id'} / {'edge_id': 'b3305aaf057ad04cf97dedbe22029fed', 'direction': 'target_to_source', 'edge_type': 'lender_asset', 'link_method': 'direct_asset_id'}",ok
분당,asset,ast_34e35d0dff33,분당야탑물류센터,self,ast_34e35d0dff33,190002,project_notion_3258ced4-3c47-812e-b745-f9ba6ea3a900,"asset_fund_links, asset_master, asset_project_link_resolution, v_funds_enriched+asset_fund_links",100,18,18,"{'path': 'asset:self'} / {'edge_id': '2a59a6027bd6e0778a02b14fca1055ba', 'direction': 'fund_token_to_asset', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'} / {'edge_id': 'bbde7daaa444874fcdac33fd2414285a', 'direction': 'fund_token_to_asset', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'} / {'edge_id': 'a4dbe43339df7b57f5bdf36689c5abb1', 'direction': 'fund_token_to_asset', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'}",ok
분당,asset,ast_76b291b30aae,분당야탑물류센터,self,ast_76b291b30aae,,,asset_master,100,2,2,{'path': 'asset:self'},ok
분당,asset,ast_7a35fc542c9f,이지스데이터센터위탁관리부동산투자회사 주식회사,self,ast_7a35fc542c9f,R00006,,"asset_fund_links, asset_master, beneficiary_exposures, v_funds_enriched+asset_fund_links",100,9,9,"{'path': 'asset:self'} / {'edge_id': '6d43075e7a14c31746349bd742739ee2', 'direction': 'fund_token_to_asset', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'} / {'edge_id': '6d43075e7a14c31746349bd742739ee2', 'direction': 'target_to_source', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'} / {'edge_id': 'e33696c1522d61201f60bc46347c86a8', 'direction': 'target_to_source', 'edge_type': 'beneficiary_asset', 'link_method': 'direct_asset_id'}",ok
분당,asset,ast_af02aac59036,롯데백화점분당점,self,ast_af02aac59036,112490,project_notion_3258ced4-3c47-81be-a045-f6d9f2ee2c6a,"asset_fund_links, asset_master, asset_project_link_resolution, v_funds_enriched+asset_fund_links",100,31,31,"{'path': 'asset:self'} / {'edge_id': '3f123d8cfb3d0a2e2870b3ac985a2dbe', 'direction': 'fund_token_to_asset', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'} / {'edge_id': '0bcb06aa061dda47277d3133e44d3e75', 'direction': 'fund_token_to_asset', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'} / {'edge_id': '980e4e755e173766ef18668a70c0bfd1', 'direction': 'fund_token_to_asset', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'}",ok
분당,asset,ast_df61856e9446,분당Hostway IDC,self,ast_df61856e9446,,,asset_master,100,2,2,{'path': 'asset:self'},ok
분당,asset,ast_e28d1ea3fa3e,분당Hostway IDC,self,ast_e28d1ea3fa3e,,,asset_master,100,2,2,{'path': 'asset:self'},ok
분당,asset,ast_ee8fd3272e9f,북미DC포트폴리오,self,ast_ee8fd3272e9f,R00006,,"asset_fund_links, asset_master, asset_project_link_resolution, v_funds_enriched+asset_fund_links",100,9,9,"{'path': 'asset:self'} / {'edge_id': '5c3fce20317fcc179ccfb19b842a213a', 'direction': 'fund_token_to_asset', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'} / {'edge_id': 'b067935429259d221f1ad4ba4436723e', 'direction': 'target_to_source', 'edge_type': 'asset_project', 'link_method': 'asset_project_link_resolution:fund_as_project'} / {'edge_id': '5c3fce20317fcc179ccfb19b842a213a', 'direction': 'target_to_source', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'}",ok
분당,beneficiary,beneficiary_533568ae044ce74898136373fe381bbe,우미글로벌,self,ast_15237c00f653,112490,,beneficiary_exposures,100,6,6,"{'path': 'beneficiary:self'} / {'edge_id': '4c87c3de745dc40aa656f693c60c8254', 'direction': 'source_to_target', 'edge_type': 'beneficiary_asset', 'link_method': 'direct_asset_id'} / {'edge_id': '4badd8819cd24e7edae67526346fed09', 'direction': 'source_to_target', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'} / {'edge_id': 'bef4d0b0cc24497b130d7a4e90ae8784', 'direction': 'source_to_target', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'}",ok
분당,beneficiary,beneficiary_73816cb891a4716064afd83ac10a567c,쿠팡,self,ast_0d20df513bd5,190002,,beneficiary_exposures,100,4,4,"{'path': 'beneficiary:self'} / {'edge_id': '83e50dc4ee3d12dc26d0dc6bb8d4dc9c', 'direction': 'source_to_target', 'edge_type': 'beneficiary_asset', 'link_method': 'direct_asset_id'} / {'edge_id': '334996ccc16e84092a130f795950f9bc', 'direction': 'source_to_target', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'}",ok
분당,beneficiary,beneficiary_7e3240eed35cb29e79eb9ea1435b6585,우미건설,self,ast_bfb1c5d3da5c,112569,,beneficiary_exposures,100,12,12,"{'path': 'beneficiary:self'} / {'edge_id': '59217f00268f9457ca23b77204bf95de', 'direction': 'source_to_target', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'} / {'edge_id': '926361b92a38ac0bd6e9e73c6a382507', 'direction': 'source_to_target', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'} / {'edge_id': '29b3d461919d38a91aa0a24abf23da73', 'direction': 'source_to_target', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'}",ok
분당,beneficiary,beneficiary_fbc2298895d7e4e49517fffdd93adf02,쿠팡로지스틱스,self,ast_0d20df513bd5,190002,,beneficiary_exposures,100,4,4,"{'path': 'beneficiary:self'} / {'edge_id': 'a90edd154ab95ecd98e6af2189315d0e', 'direction': 'source_to_target', 'edge_type': 'beneficiary_asset', 'link_method': 'direct_asset_id'} / {'edge_id': 'b9fb23ad25ac1e8155507fd47cabf44b', 'direction': 'source_to_target', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'}",ok
분당,beneficiary,beneficiary_fd1712a508dbd8e44c2441fd2ab8048d,이지스자산운용,self,ast_3e6ab9503501,112368,,beneficiary_exposures,100,202,202,"{'path': 'beneficiary:self'} / {'edge_id': '3fe602a66c688e7efc2c0a2e9bb43b81', 'direction': 'source_to_target', 'edge_type': 'beneficiary_asset', 'link_method': 'direct_asset_id'} / {'edge_id': 'f34f73a2e2b776449c465620b4ebb8fa', 'direction': 'source_to_target', 'edge_type': 'beneficiary_asset', 'link_method': 'direct_asset_id'} / {'edge_id': '7db3d4b2a14d816e80bf1857f00fc65b', 'direction': 'source_to_target', 'edge_type': 'beneficiary_asset', 'link_method': 'direct_asset_id'}",ok
분당,fund,112490,[389호] 이지스전문투자형사모부동산투자신탁제389호,self,ast_af02aac59036,112490,,"asset_fund_links, asset_project_link_resolution, beneficiary_exposures, lender_exposures, v_funds_enriched",100,25,25,"{'path': 'fund:self'} / {'edge_id': '980e4e755e173766ef18668a70c0bfd1', 'direction': 'source_to_target', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'} / {'edge_id': '4badd8819cd24e7edae67526346fed09', 'direction': 'target_to_source', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'} / {'edge_id': '29b3d461919d38a91aa0a24abf23da73', 'direction': 'target_to_source', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'}",ok
분당,fund,112491,[389호(1종)] 이지스전문투자형사모부동산투자신탁제389호(1종),self,ast_af02aac59036,112491,,"asset_fund_links, asset_project_link_resolution, v_funds_enriched",100,4,4,"{'path': 'fund:self'} / {'edge_id': '3f123d8cfb3d0a2e2870b3ac985a2dbe', 'direction': 'source_to_target', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'} / {'edge_id': 'b600062dfc591d68707fc62d705d69ae', 'direction': 'source_to_target', 'edge_type': 'asset_project', 'link_method': 'asset_project_link_resolution:fund_as_project'}",ok
분당,fund,112492,[389호(2종)] 이지스전문투자형사모부동산투자신탁제389호(2종),self,ast_af02aac59036,112492,,"asset_fund_links, asset_project_link_resolution, v_funds_enriched",100,4,4,"{'path': 'fund:self'} / {'edge_id': 'ab8b36d84585106e95d1160e51e4ce19', 'direction': 'source_to_target', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'} / {'edge_id': '481bc1875bbfefa38a93132c3421531d', 'direction': 'source_to_target', 'edge_type': 'asset_project', 'link_method': 'asset_project_link_resolution:fund_as_project'}",ok
분당,fund,112498,[389호(3종)] 이지스전문투자형사모부동산투자신탁제389호(3종),self,ast_af02aac59036,112498,,"asset_fund_links, asset_project_link_resolution, v_funds_enriched",100,4,4,"{'path': 'fund:self'} / {'edge_id': '0bcb06aa061dda47277d3133e44d3e75', 'direction': 'source_to_target', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'} / {'edge_id': '54666115449295fc6373779a941af39d', 'direction': 'source_to_target', 'edge_type': 'asset_project', 'link_method': 'asset_project_link_resolution:fund_as_project'}",ok
분당,fund,190002,[543호] 이지스부동산일반사모투자회사제543호,self,ast_34e35d0dff33,190002,,"asset_fund_links, asset_project_link_resolution, beneficiary_exposures, lender_exposures, v_funds_enriched",100,10,10,"{'path': 'fund:self'} / {'edge_id': '0f3d9da375ffc5b0645e4a2810bdef5e', 'direction': 'source_to_target', 'edge_type': 'asset_project', 'link_method': 'asset_project_link_resolution:fund_as_project'} / {'edge_id': '1c52577ce08d27d06a9a9c1ef4e687bf', 'direction': 'target_to_source', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'} / {'edge_id': 'b9fb23ad25ac1e8155507fd47cabf44b', 'direction': 'target_to_source', 'edge_type': 'beneficiary_fund', 'link_method': 'direct_fund_id'}",ok
분당,fund,190003,[543호(1종)] 이지스부동산일반사모투자회사제543호(제1종),self,ast_34e35d0dff33,190003,,"asset_fund_links, v_funds_enriched",100,3,3,"{'path': 'fund:self'} / {'edge_id': 'a4dbe43339df7b57f5bdf36689c5abb1', 'direction': 'source_to_target', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'}",ok
분당,fund,190004,[543호(보통주)] 이지스부동산일반사모투자회사제543호(보통주식),self,ast_34e35d0dff33,190004,,"asset_fund_links, v_funds_enriched",100,3,3,"{'path': 'fund:self'} / {'edge_id': 'bbde7daaa444874fcdac33fd2414285a', 'direction': 'source_to_target', 'edge_type': 'fund_asset', 'link_method': 'asset_fund_links'}",ok
분당,lender,lender_0999d6a5ff2afd4bac37b02b15843d90,안양저축은행,self,ast_15237c00f653,112490,,lender_exposures,100,4,4,"{'path': 'lender:self'} / {'edge_id': '867f45f7dd7d827e1fbfe2568a873c5d', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'} / {'edge_id': '36df8669a4b671b12b6b2e4770831288', 'direction': 'source_to_target', 'edge_type': 'lender_asset', 'link_method': 'direct_asset_id'}",ok
분당,lender,lender_0b704c85fa9f65440affd8e6395a72bc,애큐온캐피탈,self,ast_a5ca6d81dcd9,P00030,,lender_exposures,100,8,8,"{'path': 'lender:self'} / {'edge_id': 'd0808d7a99144df1ab4f5ef950ff4e3e', 'direction': 'source_to_target', 'edge_type': 'lender_asset', 'link_method': 'direct_asset_id'} / {'edge_id': '92d47cc831ae23c7bc6e610de278e125', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'} / {'edge_id': '30a09f597005288d3dd0184449d1349a', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'}",ok
분당,lender,lender_0e072b0d84f54039344c46fb9a43212e,상상인플러스저축은행,self,ast_15237c00f653,112490,,lender_exposures,100,4,4,"{'path': 'lender:self'} / {'edge_id': '7c33d6d7912e30b7ad1a978496844965', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'} / {'edge_id': '8c861ac4a31604da56a5ecd581e71258', 'direction': 'source_to_target', 'edge_type': 'lender_asset', 'link_method': 'direct_asset_id'}",ok
분당,lender,lender_1610ca722c89803951774b0f8b46ccdb,상상인저축은행,self,ast_eb6dfd75233b,P00024,,lender_exposures,100,10,10,"{'path': 'lender:self'} / {'edge_id': '7d25d0c9cf4af15b4842d09c4d172291', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'} / {'edge_id': '81e8de3e41a90258f4842e1895384479', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'} / {'edge_id': '5fe8f09348e9cdf7a31deda8a7dcf4b3', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'}",ok
분당,lender,lender_168411cb47d9094a58f65b0595d5d7f3,리에스제삼차,self,ast_15237c00f653,112490,,lender_exposures,100,4,4,"{'path': 'lender:self'} / {'edge_id': '5ea6368878e8a11d2224ee4e26ae4341', 'direction': 'source_to_target', 'edge_type': 'lender_asset', 'link_method': 'direct_asset_id'} / {'edge_id': 'd28380f992d495432f319b6ef9a2db5a', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'}",ok
분당,lender,lender_1d369cf7e84c41ee363a8bb203ca297d,오케이저축은행,self,ast_473b1c633c1b,112490,,lender_exposures,100,10,10,"{'path': 'lender:self'} / {'edge_id': '5baeb7b568de1d3061a1f00e52799bfb', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'} / {'edge_id': '201b39b4a110242f5ca28aadcdf83dbc', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'} / {'edge_id': '5f319049065aaf65d61e331a02058fe1', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'}",ok
분당,lender,lender_240a51f3bfcdf28ec5653ca08b663c46,중소기업은행,self,ast_d3ff3c41d7cb,112375,,lender_exposures,100,30,30,"{'path': 'lender:self'} / {'edge_id': '9a107504cf89a72fcc4579722cb85db6', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'} / {'edge_id': '4a87376db45c590d98b475406133f9a5', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'} / {'edge_id': 'd0c874f133480d87a3307a3334e33cee', 'direction': 'source_to_target', 'edge_type': 'lender_asset', 'link_method': 'direct_asset_id'}",ok
분당,lender,lender_28985d50d32f566178bb86f03ddf9e81,모아저축은행,self,ast_5d4460265c4e,112557,,lender_exposures,100,8,8,"{'path': 'lender:self'} / {'edge_id': '78f0c10d08b72d724a9b6c53594557de', 'direction': 'source_to_target', 'edge_type': 'lender_asset', 'link_method': 'direct_asset_id'} / {'edge_id': '874d2d4ffbc88f28319d0eb12c5c80be', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'} / {'edge_id': 'd0f06055fc86a0129e881bd1384b5a23', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'}",ok
분당,lender,lender_2ceb34c8a01d74d8e5925fbfde954756,대신저축은행,self,ast_ba08839e7d49,P00037,,lender_exposures,100,14,14,"{'path': 'lender:self'} / {'edge_id': '3b5f6de247cbdcae9565d50b60b0d174', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'} / {'edge_id': '3262458823dcdad952a4d25b24d629f9', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'} / {'edge_id': '51e0563d2fb10e9acab8392356a1f2dd', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'}",ok
분당,lender,lender_37bc8250ce0e870c11a59c69e125967e,금화저축은행,self,ast_15237c00f653,112490,,lender_exposures,100,4,4,"{'path': 'lender:self'} / {'edge_id': '88d0b392242d2b4eac868c732008e707', 'direction': 'source_to_target', 'edge_type': 'lender_asset', 'link_method': 'direct_asset_id'} / {'edge_id': 'fac4a7aca1f37bf19b84db41a9b24906', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'}",ok
분당,lender,lender_3a88d998c752c96c79e4abe1d366bd9b,한국캐피탈,self,ast_15237c00f653,112490,,lender_exposures,100,4,4,"{'path': 'lender:self'} / {'edge_id': '6e895158ecbb27b32155932922240f24', 'direction': 'source_to_target', 'edge_type': 'lender_asset', 'link_method': 'direct_asset_id'} / {'edge_id': '3c8921099a46194f27d6c6c9d558e3e7', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'}",ok
분당,lender,lender_5a74370b2e7cf22ae6cde7f224edb7d1,한국투자저축은행,self,ast_5d4460265c4e,112490,,lender_exposures,100,10,10,"{'path': 'lender:self'} / {'edge_id': '156b6865a0a1c9685aa1b73e51021782', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'} / {'edge_id': '135acedc644d89e417236d8b01e2ffcd', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'} / {'edge_id': '4fe4296569b7975dab5fae6a53039117', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'}",ok
분당,lender,lender_63c4c833448a11ca8bfda7ed52363e95,케이디비산업은행,self,ast_b3db1f189553,R00004,,lender_exposures,100,22,22,"{'path': 'lender:self'} / {'edge_id': 'abfae70c8d54b2c0fb9235e5c80b5463', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'} / {'edge_id': '0a2a2e2db3c981da0df3ef5d2742e735', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'} / {'edge_id': '72ab7c5016dd6508bea26f1fc341c765', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'}",ok
분당,lender,lender_699fd9cb56c37355c13bde77141f2b47,애큐온저축은행,self,ast_eb73897d66c4,P00029,,lender_exposures,100,12,12,"{'path': 'lender:self'} / {'edge_id': '066832ab6fadfc55f1d5bb29df48c25f', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'} / {'edge_id': 'daec13e352ed0600aef03f3f259058d1', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'} / {'edge_id': '3ef59c7b3ab08391a1fecd3be9996b58', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'}",ok
분당,lender,lender_724c8ae89e0894e2b7e1677e10eab904,타임워크제삼차,self,ast_15237c00f653,112490,,lender_exposures,100,4,4,"{'path': 'lender:self'} / {'edge_id': '9725d265090c00c04f9788d433a86713', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'} / {'edge_id': '25a478d2acb62a922818c784418c2c5e', 'direction': 'source_to_target', 'edge_type': 'lender_asset', 'link_method': 'direct_asset_id'}",ok
분당,lender,lender_7417b2eb0d3847f1b188c3693de45d0d,농협은행,self,ast_5827261360b4,190002,,lender_exposures,100,14,14,"{'path': 'lender:self'} / {'edge_id': '59fdc45d0d7c119864b0c69c743422b1', 'direction': 'source_to_target', 'edge_type': 'lender_asset', 'link_method': 'direct_asset_id'} / {'edge_id': 'a7c3b7733a9fd0a8313fa55a44864b06', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'} / {'edge_id': '129071f9e1c2fec23be50f31dcddc632', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'}",ok
분당,lender,lender_90ade9e4bcb81c4ada127033d6f514a5,에이치비저축은행,self,ast_5d4460265c4e,P00029,,lender_exposures,100,6,6,"{'path': 'lender:self'} / {'edge_id': 'e78ae0318f0e7e665fe0cc57f8221916', 'direction': 'source_to_target', 'edge_type': 'lender_asset', 'link_method': 'direct_asset_id'} / {'edge_id': '92128c482e10069328c6c71bdb99c2ce', 'direction': 'source_to_target', 'edge_type': 'lender_asset', 'link_method': 'direct_asset_id'} / {'edge_id': '898722fa272c8c15c4a57f2447631617', 'direction': 'source_to_target', 'edge_type': 'lender_fund', 'link_method': 'direct_fund_id'}",ok
